880823 微盘股 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2017/02/23,1057.56,1059.97,1053.36,1059.22,39639075,42022080512.00
2017/02/24,1057.91,1061.41,1055.52,1060.43,32964339,36594180096.00
2017/02/27,1060.15,1061.61,1051.30,1052.27,31336624,35746238464.00
2017/02/28,1051.75,1055.13,1049.45,1055.13,25542750,30248185856.00
2017/03/01,1052.65,1058.47,1051.17,1055.22,29198522,35584454656.00
2017/03/02,1055.67,1056.75,1048.59,1049.22,27376033,32624345088.00
2017/03/03,1046.64,1053.58,1044.33,1053.29,25676157,32232523776.00
2017/03/06,1053.52,1063.87,1053.52,1063.87,27187777,34457325568.00
2017/03/07,1065.56,1066.10,1060.68,1065.50,26446794,31859646464.00
2017/03/08,1065.79,1067.21,1059.56,1062.55,26475354,31858132992.00
2017/03/09,1058.71,1058.73,1049.58,1051.75,25578689,30257086464.00
2017/03/10,1053.08,1057.43,1052.95,1055.18,11246482,13685615616.00
2017/03/13,1054.69,1064.08,1049.25,1064.08,26044596,32339730432.00
2017/03/14,1064.48,1066.29,1060.12,1062.25,24114808,29777455104.00
2017/03/15,1060.31,1062.17,1057.90,1060.59,22060686,27345086464.00
2017/03/16,1063.06,1071.14,1063.06,1071.08,27859555,34193111040.00
2017/03/17,1071.68,1073.91,1062.98,1063.67,31558818,38304239616.00
2017/03/20,1063.35,1066.07,1058.69,1065.98,24014677,29308948480.00
2017/03/21,1065.26,1068.39,1063.78,1068.14,22575219,27991171072.00
2017/03/22,1063.46,1067.31,1058.66,1065.01,27512359,34723536896.00
2017/03/23,1064.93,1068.55,1054.02,1064.14,28260321,35537752064.00
2017/03/24,1063.21,1067.99,1060.44,1067.43,27887852,32825802752.00
2017/03/27,1067.30,1068.85,1063.32,1065.39,25730192,31870914560.00
2017/03/28,1063.64,1065.45,1059.35,1060.60,22983785,28440381440.00
2017/03/29,1060.52,1062.10,1053.58,1055.37,28133615,32414470144.00
2017/03/30,1053.41,1054.57,1036.32,1038.88,33566629,37602721792.00
2017/03/31,1038.95,1044.31,1037.82,1043.13,23404098,27346855936.00
2017/04/05,1047.40,1063.31,1047.40,1063.31,33266600,38534995968.00
2017/04/06,1064.69,1066.30,1061.17,1064.57,35555577,38987141120.00
2017/04/07,1065.66,1071.77,1065.22,1069.29,36281611,43681533952.00
2017/04/10,1068.95,1069.13,1061.26,1062.56,37840548,44607348736.00
2017/04/11,1062.55,1073.53,1058.04,1073.44,43423744,51656953856.00
2017/04/12,1075.23,1075.27,1066.44,1067.14,41626204,46729854976.00
2017/04/13,1066.42,1074.60,1065.80,1071.86,35739243,38014595072.00
2017/04/14,1071.96,1072.00,1055.93,1056.47,33420164,37804986368.00
2017/04/17,1053.68,1054.15,1041.50,1045.78,30484533,39691542528.00
2017/04/18,1045.25,1049.69,1036.71,1036.71,27250998,32977295360.00
2017/04/19,1033.09,1033.62,1014.49,1026.60,31797013,36600647680.00
2017/04/20,1026.16,1030.71,1015.83,1023.87,26162474,31149729792.00
2017/04/21,1024.74,1028.24,1017.72,1018.57,20979147,24548892672.00
2017/04/24,1016.79,1016.80,994.93,994.93,26777905,29715251200.00
2017/04/25,995.17,1003.40,994.07,996.39,22212970,26516586496.00
2017/04/26,996.44,1000.88,995.81,997.05,22701138,27721791488.00
2017/04/27,995.16,1001.25,977.21,999.67,31910211,37403115520.00
2017/04/28,996.33,1001.67,994.62,1001.39,23470457,28015155200.00
2017/05/02,999.25,1003.16,998.29,1002.91,22165242,28992120832.00
2017/05/03,1001.10,1004.43,996.85,999.71,21800641,27377448960.00
2017/05/04,997.79,1004.46,992.12,995.91,23046398,29275867136.00
2017/05/05,992.43,993.61,981.66,981.66,22706466,26585493504.00
2017/05/08,978.67,979.41,962.33,962.33,21617896,25741580288.00
2017/05/09,957.43,967.58,952.91,967.58,19450708,22739073024.00
2017/05/10,967.00,972.23,947.86,947.86,23777286,25593399296.00
2017/05/11,942.68,943.85,920.04,942.09,29964211,30558756864.00
2017/05/12,939.44,944.61,934.24,941.28,19913824,21231093760.00
2017/05/15,944.60,948.92,944.60,945.94,18032729,19847634944.00
2017/05/16,944.03,964.28,936.37,964.28,26182754,29526962176.00
2017/05/17,963.71,971.23,962.46,966.67,26203879,29490638848.00
2017/05/18,958.66,966.71,955.90,957.51,31289779,38657028096.00
2017/05/19,956.23,959.21,951.35,957.03,25487608,30659295232.00
2017/05/22,955.31,958.61,940.17,942.67,29607190,34199900160.00
2017/05/23,940.59,942.52,919.82,920.86,30171517,35421995008.00
2017/05/24,917.13,925.28,904.93,925.27,26899654,31118303232.00
2017/05/25,923.79,932.85,915.11,931.88,29340878,34301933568.00
2017/05/26,931.54,936.11,929.14,930.19,27286683,32262135808.00
2017/05/31,937.67,941.15,928.87,929.28,24729706,28844963840.00
2017/06/01,926.87,926.93,909.93,910.16,27017687,30212182016.00
2017/06/02,907.91,920.05,899.59,918.60,26315871,28400117760.00
2017/06/05,919.36,928.46,919.32,926.01,22001063,25342816256.00
2017/06/06,925.17,931.10,923.57,931.08,20538777,23099029504.00
2017/06/07,930.56,949.41,930.05,949.41,31496019,36450308096.00
2017/06/08,949.29,953.52,947.89,949.91,29783000,32990949376.00
2017/06/09,948.35,950.57,943.63,950.07,26292191,29530667008.00
2017/06/12,946.44,947.62,939.41,940.09,24857761,28905095168.00
2017/06/13,938.77,951.32,938.49,950.82,23978280,27538153472.00
2017/06/14,949.69,952.01,946.48,948.18,23942074,27337392128.00
2017/06/15,946.61,957.06,946.61,955.97,25799257,28317394944.00
2017/06/16,955.04,957.50,953.92,955.63,23786406,27346051072.00
2017/06/19,954.62,961.87,954.58,961.87,24114550,28153993216.00
2017/06/20,962.36,968.48,962.36,965.72,29207079,34873327616.00
2017/06/21,966.81,968.12,960.93,966.89,24513310,28733640704.00
2017/06/22,966.57,967.95,952.45,952.45,28796433,32909977600.00
2017/06/23,950.53,955.61,941.70,955.61,26756040,30505396224.00
2017/06/26,955.56,967.32,954.94,967.32,27699600,31757672448.00
2017/06/27,967.38,970.24,964.21,966.82,24854295,28593659904.00
2017/06/28,964.63,964.74,958.99,960.68,23090112,25569832960.00
2017/06/29,961.10,966.73,961.10,964.46,23175458,25879787520.00
2017/06/30,962.81,968.34,961.19,968.00,22462576,25971638272.00
2017/07/03,968.15,973.65,966.38,973.65,25974105,30062172160.00
2017/07/04,973.30,973.70,968.64,971.70,27034593,31230750720.00
2017/07/05,970.97,979.50,969.60,979.50,31177046,37067214848.00
2017/07/06,978.55,983.78,973.58,981.27,39765890,47377473536.00
2017/07/07,978.03,986.91,976.80,986.69,38774049,45303369728.00
2017/07/10,986.22,989.92,982.87,984.55,42976848,49957175296.00
2017/07/11,982.66,983.60,969.69,969.75,13511052,20326404096.00
2017/07/12,968.09,970.02,947.52,967.50,13666649,20492277760.00
2017/07/13,965.42,968.10,961.71,966.69,11699227,17792600064.00
2017/07/14,964.24,964.25,954.08,957.57,10013550,15380590592.00
2017/07/17,950.57,950.58,883.66,883.66,16890415,24235247616.00
2017/07/18,876.98,892.67,870.31,892.23,11712087,17171090432.00
2017/07/19,890.92,902.90,885.83,902.82,11457113,16567563264.00
2017/07/20,901.91,914.36,901.08,906.16,12116100,18098817024.00
2017/07/21,903.02,908.84,902.52,904.64,10352885,15169301504.00
2017/07/24,901.24,910.44,896.62,910.01,10440791,15808855040.00
2017/07/25,909.21,912.45,903.58,910.32,9456253,14256806912.00
2017/07/26,909.78,911.13,903.29,908.72,9472686,14140949504.00
2017/07/27,907.66,931.72,905.16,931.70,14347427,21862858752.00
2017/07/28,930.48,932.85,926.43,927.06,11835119,17583974400.00
2017/07/31,925.63,931.47,921.61,929.51,9346418,13963019264.00
2017/08/01,929.16,930.95,923.82,930.58,9198555,13993361408.00
2017/08/02,930.68,930.72,917.09,917.21,9895467,14880698368.00
2017/08/03,915.50,931.17,915.09,927.76,10310915,15854074880.00
2017/08/04,927.82,928.97,923.25,923.25,10455875,15945657344.00
2017/08/07,921.58,928.99,921.46,928.94,7923917,11511531520.00
2017/08/08,928.35,932.25,921.24,932.25,9363633,13552814080.00
2017/08/09,931.19,934.21,928.41,933.40,9182827,13154477056.00
2017/08/10,932.27,934.10,916.36,922.35,10986228,15753021440.00
2017/08/11,917.02,919.36,910.02,910.95,9643102,13410135040.00
2017/08/14,910.13,928.74,910.10,928.74,8685655,13230382080.00
2017/08/15,929.57,934.39,928.53,934.39,9361380,15086598144.00
2017/08/16,934.25,948.42,933.05,947.12,12070667,20592424960.00
2017/08/17,946.67,956.15,945.40,955.65,12034800,19953694720.00
2017/08/18,950.62,954.46,947.84,952.71,11253090,18137421824.00
2017/08/21,952.64,963.91,952.64,963.91,10606110,17887207424.00
2017/08/22,963.76,963.76,954.36,956.44,10863755,19018510336.00
2017/08/23,955.70,959.81,949.75,956.99,11378536,19917547520.00
2017/08/24,956.17,960.96,950.20,951.68,12802186,22617300992.00
2017/08/25,949.54,966.57,949.53,966.57,13509133,24131184640.00
2017/08/28,969.19,984.97,969.19,984.18,16190637,29627060224.00
2017/08/29,983.85,991.65,982.31,985.62,17334222,33765525504.00
2017/08/30,984.76,989.93,983.66,985.90,15548866,26608873472.00
2017/08/31,986.36,997.72,986.36,997.72,15637265,29170751488.00
2017/09/01,998.00,1002.24,993.79,1002.24,16198673,29609496576.00
2017/09/04,1001.16,1006.93,998.28,1006.93,15503943,25856018432.00
2017/09/05,1006.44,1010.75,1004.05,1009.93,14214777,23494526976.00
2017/09/06,1006.87,1012.99,1000.59,1012.99,14804371,24742815744.00
2017/09/07,1012.48,1019.61,1010.17,1010.64,16812113,29319944192.00
2017/09/08,1009.13,1015.95,1006.91,1015.23,14635734,24699387904.00
2017/09/11,1015.19,1026.98,1014.96,1026.98,14764745,23830138880.00
2017/09/12,1027.12,1027.70,1016.41,1017.80,17595540,27827617792.00
2017/09/13,1016.36,1026.59,1016.01,1026.57,13872372,20228245504.00
2017/09/14,1026.71,1030.16,1021.60,1026.40,15924591,23448539136.00
2017/09/15,1024.41,1024.60,1017.75,1021.04,15166048,21792231424.00
2017/09/18,1019.61,1028.49,1016.77,1028.49,10969778,17645248512.00
2017/09/19,1028.15,1032.32,1024.75,1027.17,12013530,19945914368.00
2017/09/20,1026.07,1038.24,1024.01,1038.22,13446497,22493124608.00
2017/09/21,1038.12,1042.20,1030.53,1030.53,14333974,24916875264.00
2017/09/22,1028.43,1033.16,1020.69,1031.72,14091042,25994338304.00
2017/09/25,1030.18,1033.06,1018.15,1018.76,11797967,21154347008.00
2017/09/26,1016.98,1019.50,1003.40,1009.67,10608228,19206754304.00
2017/09/27,1008.93,1019.57,1008.77,1018.57,8782564,16334725120.00
2017/09/28,1017.51,1020.98,1010.84,1010.95,9499914,17883561984.00
2017/09/29,1011.51,1021.61,1011.42,1021.61,9453844,16674972672.00
2017/10/09,1030.41,1034.34,1027.67,1033.59,10187901,17131409408.00
2017/10/10,1033.95,1051.55,1033.16,1051.55,13025847,22769766400.00
2017/10/11,1053.15,1055.41,1049.09,1050.53,15329049,26468913152.00
2017/10/12,1049.91,1050.88,1040.36,1048.82,12804070,22088796160.00
2017/10/13,1048.08,1056.54,1045.88,1056.10,12823312,24775440384.00
2017/10/16,1054.09,1054.09,1025.75,1025.75,14120394,23759861760.00
2017/10/17,1022.84,1031.94,1019.16,1028.49,9165435,16916964352.00
2017/10/18,1027.88,1031.31,1014.19,1014.69,11454400,20445442048.00
2017/10/19,1012.08,1014.11,997.84,1001.53,11377203,18649534464.00
2017/10/20,999.16,1016.35,998.85,1016.25,9055111,15440486400.00
2017/10/23,1015.91,1023.95,1014.75,1023.95,8448253,14607038464.00
2017/10/24,1023.12,1023.12,1007.59,1015.53,9587876,16481670144.00
2017/10/25,1014.71,1025.65,1013.70,1025.65,10176642,19065645056.00
2017/10/26,1024.53,1030.48,1021.99,1030.23,11655893,20859160576.00
2017/10/27,1029.23,1029.78,1020.77,1021.98,10505271,19166306304.00
2017/10/30,1018.99,1019.06,982.19,985.46,13084475,20127262720.00
2017/10/31,984.29,996.45,983.68,996.45,9378816,14929261568.00
2017/11/01,996.16,999.07,994.01,996.61,9366019,15895786496.00
2017/11/02,995.43,995.48,980.70,981.39,10660056,17291950080.00
2017/11/03,980.34,982.70,968.55,974.02,9257208,14701580288.00
2017/11/06,974.55,985.45,972.00,985.45,9202899,14751909888.00
2017/11/07,985.32,988.12,979.92,988.12,9387691,15666612224.00
2017/11/08,987.32,999.01,987.03,994.87,11364702,18787213312.00
2017/11/09,994.02,1001.33,993.26,1001.33,10569632,17664821248.00
2017/11/10,1000.13,1003.14,998.08,1001.44,11265381,20203204608.00
2017/11/13,1001.02,1001.19,995.62,997.37,10947237,18182232064.00
2017/11/14,996.55,996.55,983.03,987.03,12289796,19761709056.00
2017/11/15,985.79,987.19,978.43,982.34,10475986,16897305600.00
2017/11/16,980.76,983.90,975.86,975.92,9945031,15597336576.00
2017/11/17,973.88,973.88,927.00,927.99,14342377,20193617920.00
2017/11/20,922.93,924.98,898.78,924.69,9412876,13451610112.00
2017/11/21,922.20,928.56,911.62,920.29,8591057,13058354176.00
2017/11/22,919.01,923.91,911.91,918.57,8183601,11902880768.00
2017/11/23,917.69,917.71,901.75,901.98,8959021,12555016192.00
2017/11/24,898.64,907.54,897.65,904.61,7592958,10265152512.00
2017/11/27,903.03,904.79,894.33,895.11,6666408,9322576896.00
2017/11/28,894.21,908.22,894.12,908.22,6411066,9100972032.00
2017/11/29,907.77,907.77,896.27,907.14,7558614,10498378752.00
2017/11/30,905.99,910.96,903.49,907.28,7037788,9995360256.00
2017/12/01,906.34,915.96,905.12,915.81,6992794,9765343232.00
2017/12/04,914.04,914.17,893.51,894.15,7800273,11694673920.00
2017/12/05,891.96,895.56,857.94,862.67,8984761,12183862272.00
2017/12/06,861.22,875.25,856.01,875.25,7241366,10122279936.00
2017/12/07,873.75,880.71,871.73,876.84,6539583,9393413120.00
2017/12/08,876.05,891.01,875.57,889.37,7103635,10922191872.00
2017/12/11,889.75,896.71,889.74,896.71,6465975,9347706880.00
2017/12/12,896.24,896.27,882.20,882.44,6869557,9856311296.00
2017/12/13,881.11,890.63,880.35,890.63,6596768,8925848576.00
2017/12/14,890.01,893.54,886.90,893.54,6883802,9715307520.00
2017/12/15,892.58,896.63,890.54,896.42,7528916,10555063296.00
2017/12/18,895.17,895.17,884.29,887.60,6116898,8658508800.00
2017/12/19,887.22,894.61,887.17,894.55,5819073,8606510080.00
2017/12/20,893.86,893.86,879.75,881.55,6995494,9484272640.00
2017/12/21,879.77,879.77,865.84,877.55,6754280,9281057792.00
2017/12/22,876.12,878.88,875.43,876.60,5972638,8174304768.00
2017/12/25,874.64,874.82,859.41,863.26,7973917,10668215296.00
2017/12/26,861.94,876.15,860.63,876.07,8772513,13761243136.00
2017/12/27,874.98,878.78,873.90,874.98,8971870,14395216896.00
2017/12/28,872.65,881.72,871.41,880.08,9009496,14316345344.00
2017/12/29,879.20,886.33,879.04,886.25,7604391,12287130624.00
2018/01/02,887.15,893.92,883.87,893.92,7691227,10495270912.00
2018/01/03,894.75,902.65,893.06,902.65,10094548,13505586176.00
2018/01/04,901.91,904.59,900.20,904.59,9561643,12555170816.00
2018/01/05,903.48,907.67,902.25,906.75,9558259,12409288704.00
2018/01/08,905.69,905.71,898.21,903.70,7810583,11728380928.00
2018/01/09,903.58,905.15,902.05,904.10,8071583,12462310400.00
2018/01/10,903.91,903.91,886.86,893.41,8635622,12794286080.00
2018/01/11,892.13,902.92,888.49,902.13,8369128,13161547776.00
2018/01/12,900.72,902.89,898.12,900.20,8345099,12982406144.00
2018/01/15,898.37,898.37,871.59,873.11,10067185,13910131712.00
2018/01/16,871.04,881.05,871.04,881.05,8269247,12704733184.00
2018/01/17,880.88,884.59,870.40,883.84,9462040,14891150336.00
2018/01/18,882.64,888.77,881.75,887.53,8431457,12614896640.00
2018/01/19,887.16,892.17,884.43,886.10,9462800,14471970816.00
2018/01/22,883.32,889.36,873.01,888.58,8395593,11778434048.00
2018/01/23,887.64,891.88,886.82,891.65,7933948,11077256192.00
2018/01/24,890.71,897.64,885.56,897.64,8815938,12534748160.00
2018/01/25,897.13,902.90,895.46,895.82,10208654,13660659712.00
2018/01/26,893.90,895.83,890.53,891.87,8305901,10903128064.00
2018/01/29,890.23,891.42,878.45,880.41,8532403,11371707392.00
2018/01/30,879.54,881.48,877.58,881.48,7750617,10246166528.00
2018/01/31,875.66,875.66,846.94,849.15,11154911,14028055552.00
2018/02/01,844.84,846.30,802.00,802.11,11900163,13856991232.00
2018/02/02,793.77,793.77,773.99,787.25,8888057,10121259008.00
2018/02/05,775.11,783.85,770.07,779.42,7279988,7147125248.00
2018/02/06,766.16,767.41,727.06,727.26,10846293,10563175424.00
2018/02/07,737.18,744.56,713.88,735.43,10092619,9824745472.00
2018/02/08,733.18,748.51,732.80,748.34,8897577,8224102912.00
2018/02/09,730.43,736.90,717.91,727.94,9899983,9150579712.00
2018/02/12,730.78,752.15,730.78,749.85,7546311,7682951168.00
2018/02/13,752.41,756.57,747.98,748.03,7529801,7598835712.00
2018/02/14,747.18,749.89,743.56,749.66,5203231,5284062208.00
2018/02/22,753.28,762.19,753.25,762.15,5585255,5682386944.00
2018/02/23,762.48,766.72,760.34,766.68,6336766,6876208640.00
2018/02/26,769.68,787.50,769.61,787.50,9162299,10452262912.00
2018/02/27,786.74,792.31,785.14,792.13,9000508,10956563456.00
2018/02/28,787.58,794.08,781.29,792.21,7970407,9448990720.00
2018/03/01,789.59,807.53,787.52,807.50,9459493,10723745792.00
2018/03/02,803.71,810.37,802.28,804.71,9415734,10757876736.00
2018/03/05,804.43,810.44,803.03,810.44,7526935,9098223616.00
2018/03/06,811.12,819.60,810.89,819.60,9585148,12068660224.00
2018/03/07,818.68,820.52,816.45,817.60,9706756,11497358336.00
2018/03/08,816.89,829.89,816.20,829.89,10862461,14410298368.00
2018/03/09,829.81,846.80,829.62,846.70,13323976,17791557632.00
2018/03/12,848.54,861.52,848.54,861.52,14205788,17458532352.00
2018/03/13,861.23,869.14,858.05,862.66,14265285,16666078208.00
2018/03/14,859.90,861.84,851.61,852.08,12486005,14784222208.00
2018/03/15,846.95,846.95,829.00,841.20,12466501,15607725056.00
2018/03/16,840.98,851.64,840.72,846.76,11238256,12731717632.00
2018/03/19,846.22,855.79,843.25,853.82,9506785,12069646336.00
2018/03/20,849.05,865.10,845.75,865.10,11698359,14883971072.00
2018/03/21,866.58,878.32,864.69,865.81,14832165,19456403456.00
2018/03/22,864.42,876.92,863.04,874.20,14078346,18883581952.00
2018/03/23,851.33,858.34,813.08,820.26,19696281,24096440320.00
2018/03/26,805.49,829.64,785.48,829.43,12037238,13173565440.00
2018/03/27,834.62,858.90,834.62,856.91,13887566,16528901120.00
2018/03/28,847.11,862.38,843.94,858.03,12554291,16466091008.00
2018/03/29,860.83,871.34,860.83,871.34,12519371,17563756544.00
2018/03/30,874.09,886.32,874.08,886.32,14305838,19901042688.00
2018/04/02,887.27,895.48,886.40,891.23,15994226,20204138496.00
2018/04/03,879.30,885.00,875.33,884.50,14997617,18574913536.00
2018/04/04,886.72,893.31,882.83,883.49,15734466,20336797696.00
2018/04/09,877.63,885.71,869.59,885.58,14105675,18645270528.00
2018/04/10,884.47,886.09,872.46,885.33,14912876,18082904064.00
2018/04/11,886.29,897.02,885.97,896.13,14821713,18950981632.00
2018/04/12,894.37,898.87,890.70,892.43,15132534,19404617728.00
2018/04/13,893.71,896.74,886.14,887.58,13114481,16383617024.00
2018/04/16,883.04,883.05,865.83,872.54,12073589,13079298048.00
2018/04/17,872.01,874.76,848.79,849.79,12197800,13396006912.00
2018/04/18,853.01,859.07,832.77,857.87,11635823,12776448000.00
2018/04/19,855.79,863.07,854.48,859.62,10450441,11987592192.00
2018/04/20,855.88,857.39,835.04,836.35,10823950,11879128064.00
2018/04/23,834.19,838.65,821.20,831.12,8928648,9356059648.00
2018/04/24,831.08,852.44,831.08,852.38,10317999,11994779648.00
2018/04/25,849.15,860.12,848.12,859.73,11869269,13735096320.00
2018/04/26,858.02,858.31,840.94,841.36,11764897,13279144960.00
2018/04/27,842.27,846.41,837.97,843.13,10715555,11928062976.00
2018/05/02,842.38,845.61,829.37,835.10,9431411,10237743104.00
2018/05/03,833.76,847.05,823.18,847.00,10143851,11462569984.00
2018/05/04,845.78,852.85,844.11,850.09,11021401,12938978304.00
2018/05/07,850.68,867.26,850.68,867.26,11742279,14713715712.00
2018/05/08,867.57,878.42,867.56,878.42,14088823,17530181632.00
2018/05/09,878.40,886.41,876.56,885.29,15695407,19916746752.00
2018/05/10,885.72,895.37,885.72,895.37,16607815,22432169984.00
2018/05/11,894.55,895.24,878.77,878.77,14965181,20082497536.00
2018/05/14,875.29,877.12,866.33,869.52,11035447,13171522560.00
2018/05/15,868.64,883.03,868.35,883.02,11785806,14174650368.00
2018/05/16,880.42,885.60,877.23,878.44,13175934,15632841728.00
2018/05/17,877.99,882.04,877.67,881.29,13073885,16029910016.00
2018/05/18,880.74,886.59,877.31,886.59,13870764,16859732992.00
2018/05/21,889.11,899.03,889.11,899.03,13688443,16458498048.00
2018/05/22,899.30,905.05,897.46,905.05,14644845,18185216000.00
2018/05/23,903.16,903.77,894.25,894.29,14389425,17918081024.00
2018/05/24,893.79,898.60,893.79,895.60,12558680,16199336960.00
2018/05/25,894.72,896.34,888.11,890.80,14326098,19568027648.00
2018/05/28,889.74,889.96,877.39,881.02,11698034,13865441280.00
2018/05/29,879.37,885.77,876.05,876.22,12903112,15114732544.00
2018/05/30,864.89,864.89,830.47,832.18,16733612,17338097664.00
2018/05/31,835.91,849.88,835.72,849.71,13023198,13391221760.00
2018/06/01,846.94,854.28,837.89,843.70,12842285,13995000832.00
2018/06/04,844.69,847.26,839.43,841.90,9730018,10681960448.00
2018/06/05,841.57,854.67,841.57,854.63,10957757,12627960832.00
2018/06/06,853.98,857.17,851.56,857.17,10180270,12833291264.00
2018/06/07,857.77,859.02,846.15,846.38,10386245,12777524224.00
2018/06/08,844.81,844.82,828.51,834.94,10528106,11986160640.00
2018/06/11,832.54,835.21,826.92,830.78,8946917,10146989056.00
2018/06/12,830.80,837.01,820.95,837.01,10457541,12284398592.00
2018/06/13,835.18,835.18,819.42,819.92,10786618,11849167872.00
2018/06/14,817.16,827.26,815.80,818.18,10159341,10723756032.00
